execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
41,2023-10-08 13:52:48.918635,70.4,51.8,240,26,True,9.0,7,1
39,2023-10-08 13:52:48.961474,84.0,51.8,240,26,True,13.0,7,1
38,2023-10-08 13:52:49.003256,80.0,51.8,240,26,True,11.0,7,1
37,2023-10-08 13:52:49.043823,83.3,51.8,240,26,True,11.0,7,1
44,2023-10-08 13:52:49.091862,63.3,51.8,240,26,True,13.0,7,1
32,2023-10-08 13:52:49.127729,66.7,51.8,240,26,True,13.0,7,1
31,2023-10-08 13:52:49.165713,69.6,51.8,240,26,True,13.0,7,1
31,2023-10-08 13:52:49.204943,68.2,51.8,240,26,True,13.0,7,1
31,2023-10-08 13:52:49.244064,65.2,51.8,240,26,True,13.0,7,1
31,2023-10-08 13:52:49.283072,70.8,51.8,240,26,True,11.0,7,1
31,2023-10-08 13:52:49.322125,68.0,51.8,240,26,True,26.0,7,1
32,2023-10-08 13:52:49.362312,69.6,51.8,240,26,True,13.0,7,1
33,2023-10-08 13:52:49.403097,66.7,51.8,240,26,True,11.0,7,1
33,2023-10-08 13:52:49.441959,69.6,51.8,240,26,True,3.0,7,1
33,2023-10-08 13:52:49.480839,68.0,51.8,240,26,True,6.0,7,1
31,2023-10-08 13:52:49.517716,66.7,51.8,240,26,True,7.0,7,1
31,2023-10-08 13:52:49.556186,70.8,51.8,240,26,True,7.0,7,1
31,2023-10-08 13:52:49.595933,60.9,51.8,240,26,True,26.0,7,1
32,2023-10-08 13:52:49.635366,69.6,51.8,240,26,True,13.0,7,1
32,2023-10-08 13:52:49.674770,66.7,51.8,240,26,True,9.0,7,1
