execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
57,2023-10-11 18:07:34.444310,66.7,55.1,240,14,True,19.0,6,1
61,2023-10-11 18:07:34.519151,51.7,55.1,240,14,True,28.0,5,1
55,2023-10-11 18:07:34.585363,51.9,55.1,240,14,True,26.0,5,1
55,2023-10-11 18:07:34.657097,46.7,55.1,240,14,True,21.0,5,1
54,2023-10-11 18:07:34.727922,46.2,55.1,240,14,True,26.0,5,1
54,2023-10-11 18:07:34.799813,50.0,55.1,240,14,True,23.0,5,1
54,2023-10-11 18:07:34.871760,50.0,55.1,240,14,True,12.0,5,1
54,2023-10-11 18:07:34.943367,46.4,55.1,240,14,True,15.0,5,1
55,2023-10-11 18:07:35.016358,50.0,55.1,240,14,True,30.0,5,1
260,2023-10-11 18:07:35.405223,45.1,55.1,240,14,True,17.0,5,1
141,2023-10-11 18:07:35.581460,45.8,55.1,240,14,True,22.0,5,1
132,2023-10-11 18:07:35.744461,86.0,55.1,240,14,True,20.0,7,1
58,2023-10-11 18:07:35.806034,75.0,55.1,240,14,True,17.0,6,1
55,2023-10-11 18:07:35.874748,48.1,55.1,240,14,True,18.0,5,1
55,2023-10-11 18:07:35.946499,44.8,55.1,240,14,True,17.0,5,1
55,2023-10-11 18:07:36.018060,48.1,55.1,240,14,True,14.0,5,1
55,2023-10-11 18:07:36.089920,48.3,55.1,240,14,True,19.0,5,1
55,2023-10-11 18:07:36.162040,48.3,55.1,240,14,True,19.0,5,1
54,2023-10-11 18:07:36.232666,44.4,55.1,240,14,True,18.0,5,1
55,2023-10-11 18:07:36.305415,48.3,55.1,240,14,True,17.0,5,1
55,2023-10-11 18:07:36.377121,48.1,55.1,240,14,True,24.0,5,1
55,2023-10-11 18:07:36.448990,48.3,55.1,240,14,True,13.0,5,1
55,2023-10-11 18:07:36.521168,46.4,55.1,240,14,True,9.0,5,1
78,2023-10-11 18:07:36.696054,40.0,55.1,240,14,True,17.0,5,1
121,2023-10-11 18:07:37.074299,50.9,55.1,240,14,True,22.0,5,1
145,2023-10-11 18:07:37.238062,66.7,55.1,240,14,True,20.0,6,1
94,2023-10-11 18:07:37.348744,97.7,55.1,240,14,True,17.0,8,1
58,2023-10-11 18:07:37.411879,62.5,55.2,240,14,True,18.0,6,1
