execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance
175,2023-09-07 16:17:30.649463,63.9,73.5,409920,19,True,53.0
188,2023-09-07 16:17:30.702819,65.9,73.5,409920,19,True,30.0
195,2023-09-07 16:17:30.756367,64.0,73.5,409920,19,True,56.0
203,2023-09-07 16:17:30.809931,65.1,73.5,409920,19,True,35.0
221,2023-09-07 16:17:30.863752,67.4,73.5,409920,19,True,56.0
197,2023-09-07 16:17:30.917445,64.3,73.5,409920,19,True,19.0
209,2023-09-07 16:17:30.970107,65.9,73.5,409920,19,True,49.0
209,2023-09-07 16:17:31.023582,65.9,73.5,409920,19,True,52.0
197,2023-09-07 16:17:31.077025,64.3,73.5,409920,19,True,27.0
191,2023-09-07 16:17:31.130352,63.4,73.5,409920,19,True,30.0
206,2023-09-07 16:17:31.183928,65.5,73.5,409920,19,True,4.0
170,2023-09-07 16:17:31.237228,63.1,73.5,409920,19,True,9.0
206,2023-09-07 16:17:31.290927,65.5,73.5,409920,19,True,8.0
188,2023-09-07 16:17:31.344445,65.9,73.5,409920,19,True,15.0
180,2023-09-07 16:17:31.398026,64.7,73.5,409920,19,True,14.0
185,2023-09-07 16:17:31.451428,65.5,73.5,409920,19,True,9.0
178,2023-09-07 16:17:31.504864,64.3,73.5,409920,19,True,17.0
161,2023-09-07 16:17:31.558238,61.7,73.5,409920,19,True,10.0
188,2023-09-07 16:17:31.611647,65.9,73.5,409920,19,True,14.0
180,2023-09-07 16:17:31.664912,64.7,73.5,409920,19,True,10.0
186,2023-09-07 16:17:31.718631,62.7,73.5,409920,19,True,11.0
206,2023-09-07 16:17:31.772101,65.5,73.5,409920,19,True,14.0
178,2023-09-07 16:17:31.825554,64.3,73.5,409920,19,True,8.0
209,2023-09-07 16:17:31.879088,65.9,73.5,409920,19,True,18.0
204,2023-09-07 16:17:31.932627,65.2,73.5,409920,19,True,8.0
189,2023-09-07 16:17:31.986081,63.1,73.5,409920,19,True,19.0
340,2023-09-07 16:17:32.047030,64.7,73.5,409920,19,True,19.0
252,2023-09-07 16:17:32.093527,71.2,73.5,409920,19,True,13.0
206,2023-09-07 16:17:32.146793,65.5,73.5,409920,19,True,19.0
203,2023-09-07 16:17:32.199448,65.1,73.5,409920,19,True,9.0
175,2023-09-07 16:17:32.252920,63.9,73.5,409920,19,True,22.0
166,2023-09-07 16:17:32.306256,62.5,73.5,409920,19,True,9.0
446,2023-09-07 16:17:32.372556,65.1,73.5,409920,19,True,23.0
244,2023-09-07 16:17:32.413780,70.3,73.5,409920,19,True,19.0
196,2023-09-07 16:17:32.466590,64.2,73.5,409920,19,True,10.0
215,2023-09-07 16:17:32.519212,66.7,73.5,409920,19,True,18.0
192,2023-09-07 16:17:32.574701,61.0,73.5,409920,19,True,10.0
188,2023-09-07 16:17:32.626100,65.9,73.5,409920,19,True,20.0
185,2023-09-07 16:17:32.679480,65.5,73.5,409920,19,True,8.0
175,2023-09-07 16:17:32.732872,63.9,73.5,409920,19,True,19.0
201,2023-09-07 16:17:32.786819,64.8,73.5,409920,19,True,20.0
203,2023-09-07 16:17:32.839386,65.1,73.5,409920,19,True,9.0
192,2023-09-07 16:17:32.893092,63.5,73.5,409920,19,True,21.0
189,2023-09-07 16:17:32.946549,63.1,73.5,409920,19,True,6.0
194,2023-09-07 16:17:33.000101,66.7,73.5,409920,19,True,17.0
189,2023-09-07 16:17:33.053612,63.1,73.5,409920,19,True,13.0
185,2023-09-07 16:17:33.107111,65.5,73.5,409920,19,True,9.0
215,2023-09-07 16:17:33.161228,66.7,73.5,409920,19,True,12.0
206,2023-09-07 16:17:33.214120,65.5,73.5,409920,19,True,11.0
217,2023-09-07 16:17:33.266863,67.0,73.5,409920,19,True,17.0
206,2023-09-07 16:17:33.320890,65.5,73.5,409920,19,True,12.0
209,2023-09-07 16:17:33.374156,65.9,73.5,409920,19,True,17.0
212,2023-09-07 16:17:33.427212,66.3,73.5,409920,19,True,20.0
215,2023-09-07 16:17:33.480055,66.7,73.5,409920,19,True,8.0
206,2023-09-07 16:17:33.533675,65.5,73.5,409920,19,True,18.0
212,2023-09-07 16:17:33.587541,66.3,73.5,409920,19,True,6.0
212,2023-09-07 16:17:33.640355,66.3,73.5,409920,19,True,14.0
200,2023-09-07 16:17:33.694231,64.7,73.5,409920,19,True,3.0
224,2023-09-07 16:17:33.746932,67.8,73.5,409920,19,True,13.0
217,2023-09-07 16:17:33.800428,67.0,73.5,409920,19,True,12.0
192,2023-09-07 16:17:33.854010,63.5,73.5,409920,19,True,8.0
203,2023-09-07 16:17:33.907406,65.1,73.5,409920,19,True,28.0
178,2023-09-07 16:17:33.960898,64.3,73.5,409920,19,True,10.0
191,2023-09-07 16:17:34.014417,63.4,73.5,409920,19,True,32.0
181,2023-09-07 16:17:34.067481,64.8,73.5,409920,19,False,32.0
194,2023-09-07 16:17:34.120926,63.9,73.5,409920,19,True,33.0
191,2023-09-07 16:17:34.174378,63.4,73.5,409920,19,True,31.0
209,2023-09-07 16:17:34.227918,65.9,73.5,409920,19,True,15.0
189,2023-09-07 16:17:34.281431,63.1,73.5,409920,19,True,33.0
178,2023-09-07 16:17:34.334732,64.3,73.5,409920,19,True,16.0
203,2023-09-07 16:17:34.388169,65.1,73.5,409920,19,True,29.0
197,2023-09-07 16:17:34.441584,64.3,73.5,409920,19,True,34.0
209,2023-09-07 16:17:34.495084,65.9,73.5,409920,19,True,14.0
221,2023-09-07 16:17:34.549203,67.4,73.5,409920,19,True,29.0
215,2023-09-07 16:17:34.602033,66.7,73.5,409920,19,True,12.0
204,2023-09-07 16:17:34.655820,65.2,73.5,409920,19,True,21.0
203,2023-09-07 16:17:34.708353,65.1,73.5,409920,19,True,15.0
178,2023-09-07 16:17:34.761755,64.3,73.5,409920,19,True,32.0
206,2023-09-07 16:17:34.815431,65.5,73.5,409920,19,True,26.0
172,2023-09-07 16:17:34.868801,63.5,73.5,409920,19,True,14.0
188,2023-09-07 16:17:34.922197,63.0,73.5,409920,19,True,24.0
209,2023-09-07 16:17:34.975595,65.9,73.5,409920,19,True,13.0
192,2023-09-07 16:17:35.029047,63.5,73.5,409920,19,True,19.0
188,2023-09-07 16:17:35.082500,63.0,73.5,409920,19,True,13.0
201,2023-09-07 16:17:35.135930,64.8,73.5,409920,19,True,17.0
621,2023-09-07 16:17:35.211781,63.9,73.5,409920,19,True,13.0
225,2023-09-07 16:17:35.243412,68.0,73.5,409920,19,True,9.0
209,2023-09-07 16:17:35.295900,65.9,73.5,409920,19,True,13.0
175,2023-09-07 16:17:35.349232,63.9,73.5,409920,19,True,3.0
175,2023-09-07 16:17:35.402493,63.9,73.5,409920,19,True,3.0
209,2023-09-07 16:17:35.455899,65.9,73.5,409920,19,True,4.0
170,2023-09-07 16:17:35.509205,63.1,73.5,409920,19,True,3.0
172,2023-09-07 16:17:35.562736,63.4,73.5,409920,19,True,4.0
215,2023-09-07 16:17:35.616287,66.7,73.5,409920,19,True,3.0
183,2023-09-07 16:17:35.668908,65.1,73.5,409920,19,True,3.0
164,2023-09-07 16:17:35.722290,62.2,73.5,409920,19,True,2.0
209,2023-09-07 16:17:35.775790,65.9,73.5,409920,19,True,5.0
178,2023-09-07 16:17:35.828971,64.3,73.5,409920,19,True,8.0
172,2023-09-07 16:17:35.882396,63.4,73.5,409920,19,True,6.0
185,2023-09-07 16:17:35.935768,65.5,73.5,409920,19,True,11.0
194,2023-09-07 16:17:35.989137,63.9,73.5,409920,19,True,7.0
172,2023-09-07 16:17:36.042510,63.4,73.5,409920,19,True,19.0
204,2023-09-07 16:17:36.096006,65.2,73.5,409920,19,True,8.0
175,2023-09-07 16:17:36.149306,63.9,73.5,409920,19,True,19.0
206,2023-09-07 16:17:36.202870,65.5,73.5,409920,19,True,20.0
178,2023-09-07 16:17:36.256230,64.4,73.5,409920,19,True,9.0
175,2023-09-07 16:17:36.309603,63.9,73.5,409920,19,True,24.0
206,2023-09-07 16:17:36.363105,65.5,73.5,409920,19,True,11.0
621,2023-09-07 16:17:36.439424,63.9,73.5,409920,19,True,19.0
697,2023-09-07 16:17:36.492617,67.1,73.5,409920,19,True,10.0
253,2023-09-07 16:17:36.525177,68.6,73.5,409920,19,True,22.0
227,2023-09-07 16:17:36.577060,68.2,73.5,409920,19,True,22.0
212,2023-09-07 16:17:36.629593,66.3,73.5,409920,19,True,12.0
206,2023-09-07 16:17:36.683331,65.5,73.5,409920,19,True,23.0
197,2023-09-07 16:17:36.735925,64.3,73.5,409920,19,True,15.0
175,2023-09-07 16:17:36.789285,63.9,73.5,409920,19,True,19.0
191,2023-09-07 16:17:36.842723,63.4,73.5,409920,19,True,10.0
212,2023-09-07 16:17:36.896221,66.3,73.5,409920,19,True,21.0
172,2023-09-07 16:17:36.949548,63.5,73.5,409920,19,True,19.0
203,2023-09-07 16:17:37.003018,65.1,73.5,409920,19,True,12.0
207,2023-09-07 16:17:37.056482,65.6,73.5,409920,19,True,21.0
175,2023-09-07 16:17:37.109812,63.9,73.5,409920,19,True,13.0
181,2023-09-07 16:17:37.163130,64.8,73.5,409920,19,True,19.0
181,2023-09-07 16:17:37.216354,64.8,73.5,409920,19,True,21.0
170,2023-09-07 16:17:37.269549,63.1,73.5,409920,19,True,11.0
185,2023-09-07 16:17:37.322895,65.5,73.5,409920,19,True,23.0
195,2023-09-07 16:17:37.376302,64.0,73.5,409920,19,True,13.0
178,2023-09-07 16:17:37.429606,64.3,73.5,409920,19,True,19.0
181,2023-09-07 16:17:37.482909,64.8,73.5,409920,19,True,13.0
175,2023-09-07 16:17:37.536260,63.9,73.5,409920,19,True,16.0
172,2023-09-07 16:17:37.589694,63.5,73.5,409920,19,True,15.0
183,2023-09-07 16:17:37.643001,65.1,73.5,409920,19,True,6.0
186,2023-09-07 16:17:37.696370,65.6,73.5,409920,19,True,16.0
175,2023-09-07 16:17:37.749623,63.9,73.5,409920,19,True,3.0
201,2023-09-07 16:17:37.803040,64.8,73.5,409920,19,True,6.0
181,2023-09-07 16:17:37.856361,64.8,73.5,409920,19,True,6.0
172,2023-09-07 16:17:37.909705,63.5,73.5,409920,19,True,28.0
482,2023-09-07 16:17:37.952621,82.6,73.5,409920,19,True,56.0
327,2023-09-07 16:17:38.006717,69.0,73.5,409920,19,True,10.0
229,2023-09-07 16:17:38.056125,68.4,73.5,409920,19,True,11.0
224,2023-09-07 16:17:38.109052,67.8,73.5,409920,19,True,10.0
212,2023-09-07 16:17:38.162033,66.3,73.5,409920,19,True,12.0
230,2023-09-07 16:17:38.214921,68.6,73.5,409920,19,True,21.0
212,2023-09-07 16:17:38.267761,66.3,73.5,409920,19,True,11.0
227,2023-09-07 16:17:38.320837,68.2,73.5,409920,19,True,23.0
212,2023-09-07 16:17:38.374129,66.3,73.5,409920,19,True,14.0
236,2023-09-07 16:17:38.427353,69.3,73.5,409920,19,True,22.0
212,2023-09-07 16:17:38.480196,66.3,73.5,409920,19,True,27.0
227,2023-09-07 16:17:38.532944,68.2,73.5,409920,19,True,11.0
199,2023-09-07 16:17:38.586710,64.6,73.5,409920,19,True,26.0
209,2023-09-07 16:17:38.640517,65.9,73.5,409920,19,True,11.0
206,2023-09-07 16:17:38.694292,65.5,73.5,409920,19,True,9.0
212,2023-09-07 16:17:38.748132,66.3,73.5,409920,19,True,6.0
221,2023-09-07 16:17:38.801027,67.4,73.5,409920,19,True,17.0
209,2023-09-07 16:17:38.854852,65.9,73.5,409920,19,True,29.0
209,2023-09-07 16:17:38.907547,65.9,73.5,409920,19,True,9.0
206,2023-09-07 16:17:38.961017,65.5,73.5,409920,19,True,13.0
191,2023-09-07 16:17:39.014624,63.4,73.5,409920,19,True,6.0
212,2023-09-07 16:17:39.068125,66.3,73.5,409920,19,True,10.0
189,2023-09-07 16:17:39.121654,63.1,73.5,409920,19,True,4.0
206,2023-09-07 16:17:39.175098,65.5,73.5,409920,19,True,9.0
180,2023-09-07 16:17:39.228631,64.7,73.5,409920,19,True,8.0
178,2023-09-07 16:17:39.281961,64.3,73.5,409920,19,True,7.0
181,2023-09-07 16:17:39.335386,64.8,73.5,409920,19,True,13.0
194,2023-09-07 16:17:39.388953,63.9,73.5,409920,19,True,6.0
169,2023-09-07 16:17:39.442398,63.0,73.5,409920,19,True,12.0
181,2023-09-07 16:17:39.495749,64.8,73.5,409920,19,True,13.0
194,2023-09-07 16:17:39.549152,63.9,73.5,409920,19,True,6.0
318,2023-09-07 16:17:39.610428,62.9,73.5,409920,19,True,15.0
602,2023-09-07 16:17:39.671549,69.9,73.5,409920,19,True,9.0
248,2023-09-07 16:17:39.709877,70.7,73.5,409920,19,True,13.0
196,2023-09-07 16:17:39.762452,64.2,73.5,409920,19,True,9.0
212,2023-09-07 16:17:39.816135,66.3,73.5,409920,19,True,14.0
178,2023-09-07 16:17:39.869747,64.3,73.5,409920,19,True,19.0
183,2023-09-07 16:17:39.923123,65.1,73.5,409920,19,True,9.0
191,2023-09-07 16:17:39.976351,66.3,73.5,409920,19,True,15.0
194,2023-09-07 16:17:40.029828,63.9,73.5,409920,19,True,8.0
212,2023-09-07 16:17:40.083504,66.3,73.5,409920,19,True,15.0
192,2023-09-07 16:17:40.137229,63.5,73.5,409920,19,True,7.0
172,2023-09-07 16:17:40.190576,63.4,73.5,409920,19,True,14.0
191,2023-09-07 16:17:40.244079,66.3,73.5,409920,19,True,16.0
194,2023-09-07 16:17:40.297474,63.9,73.5,409920,19,True,5.0
201,2023-09-07 16:17:40.350917,64.8,73.5,409920,19,True,14.0
203,2023-09-07 16:17:40.404337,65.1,73.5,409920,19,True,8.0
178,2023-09-07 16:17:40.457842,64.3,73.5,409920,19,True,11.0
206,2023-09-07 16:17:40.511501,65.5,73.5,409920,19,True,8.0
195,2023-09-07 16:17:40.566651,61.4,73.5,409920,19,True,9.0
209,2023-09-07 16:17:40.618121,65.9,73.5,409920,19,True,3.0
188,2023-09-07 16:17:40.671508,65.9,73.5,409920,19,True,4.0
194,2023-09-07 16:17:40.724947,63.9,73.5,409920,19,True,19.0
164,2023-09-07 16:17:40.778306,62.2,73.5,409920,19,True,13.0
217,2023-09-07 16:17:40.831785,67.0,73.5,409920,19,True,39.0
192,2023-09-07 16:17:40.885261,63.5,73.5,409920,19,True,53.0
172,2023-09-07 16:17:40.938720,63.4,73.5,409920,19,True,30.0
196,2023-09-07 16:17:40.992272,67.0,73.5,409920,19,True,56.0
178,2023-09-07 16:17:41.045646,64.3,73.5,409920,19,True,35.0
201,2023-09-07 16:17:41.099156,64.8,73.5,409920,19,True,56.0
188,2023-09-07 16:17:41.152465,65.9,73.5,409920,19,True,19.0
175,2023-09-07 16:17:41.205837,63.9,73.5,409920,19,True,49.0
209,2023-09-07 16:17:41.259307,65.9,73.5,409920,19,True,52.0
178,2023-09-07 16:17:41.312760,64.3,73.5,409920,19,True,27.0
179,2023-09-07 16:17:41.366315,61.7,73.5,409920,19,True,30.0
209,2023-09-07 16:17:41.419895,65.9,73.5,409920,19,True,4.0
194,2023-09-07 16:17:41.473256,63.9,73.5,409920,19,True,9.0
167,2023-09-07 16:17:41.526696,62.7,73.5,409920,19,True,8.0
194,2023-09-07 16:17:41.580211,66.7,73.5,409920,19,True,15.0
194,2023-09-07 16:17:41.633716,63.9,73.5,409920,19,True,14.0
185,2023-09-07 16:17:41.687080,65.5,73.5,409920,19,True,9.0
188,2023-09-07 16:17:41.740530,65.9,73.5,409920,19,True,17.0
175,2023-09-07 16:17:41.794020,63.9,73.5,409920,19,True,10.0
185,2023-09-07 16:17:41.847595,65.5,73.5,409920,19,True,14.0
172,2023-09-07 16:17:41.900824,63.5,73.5,409920,19,True,10.0
169,2023-09-07 16:17:41.954239,63.0,73.5,409920,19,True,11.0
191,2023-09-07 16:17:42.007550,66.3,73.5,409920,19,True,14.0
194,2023-09-07 16:17:42.060944,63.9,73.5,409920,19,True,8.0
191,2023-09-07 16:17:42.114509,63.4,73.5,409920,19,True,18.0
188,2023-09-07 16:17:42.167903,65.9,73.5,409920,19,True,8.0
175,2023-09-07 16:17:42.221362,63.9,73.5,409920,19,True,19.0
167,2023-09-07 16:17:42.274697,62.7,73.5,409920,19,True,19.0
191,2023-09-07 16:17:42.328114,66.3,73.5,409920,19,True,13.0
175,2023-09-07 16:17:42.381380,63.9,73.5,409920,19,True,19.0
206,2023-09-07 16:17:42.434979,65.5,73.5,409920,19,True,9.0
191,2023-09-07 16:17:42.488315,66.3,73.5,409920,19,True,22.0
197,2023-09-07 16:17:42.541756,64.3,73.5,409920,19,True,9.0
206,2023-09-07 16:17:42.595316,65.5,73.5,409920,19,True,23.0
175,2023-09-07 16:17:42.648830,63.9,73.5,409920,19,True,19.0
191,2023-09-07 16:17:42.702494,63.4,73.5,409920,19,True,10.0
181,2023-09-07 16:17:42.755841,64.8,73.5,409920,19,True,18.0
194,2023-09-07 16:17:42.809287,63.9,73.5,409920,19,True,10.0
372,2023-09-07 16:17:42.872187,64.1,73.5,409920,19,True,20.0
242,2023-09-07 16:17:42.915953,70.0,73.5,409920,19,True,8.0
197,2023-09-07 16:17:42.969479,64.3,73.5,409920,19,True,19.0
206,2023-09-07 16:17:43.022947,65.5,73.5,409920,19,True,20.0
204,2023-09-07 16:17:43.076589,65.2,73.5,409920,19,True,9.0
197,2023-09-07 16:17:43.130093,64.3,73.5,409920,19,True,21.0
185,2023-09-07 16:17:43.183445,65.5,73.5,409920,19,True,6.0
197,2023-09-07 16:17:43.236879,64.3,73.5,409920,19,True,17.0
221,2023-09-07 16:17:43.291431,64.8,73.5,409920,19,True,13.0
230,2023-09-07 16:17:43.346053,63.5,73.5,409920,19,True,9.0
218,2023-09-07 16:17:43.397550,67.1,73.5,409920,19,True,12.0
212,2023-09-07 16:17:43.451677,66.3,73.5,409920,19,True,11.0
224,2023-09-07 16:17:43.504636,67.8,73.5,409920,19,True,17.0
209,2023-09-07 16:17:43.557474,65.9,73.5,409920,19,True,12.0
215,2023-09-07 16:17:43.610206,66.7,73.5,409920,19,True,17.0
209,2023-09-07 16:17:43.664065,65.9,73.5,409920,19,True,20.0
229,2023-09-07 16:17:43.716724,68.5,73.5,409920,19,True,8.0
196,2023-09-07 16:17:43.770406,64.2,73.5,409920,19,True,18.0
212,2023-09-07 16:17:43.824099,66.3,73.5,409920,19,True,6.0
359,2023-09-07 16:17:43.886498,63.2,73.5,409920,19,True,14.0
233,2023-09-07 16:17:43.931415,68.9,73.5,409920,19,True,3.0
206,2023-09-07 16:17:43.984897,65.5,73.5,409920,19,True,13.0
169,2023-09-07 16:17:44.038263,63.0,73.5,409920,19,True,12.0
204,2023-09-07 16:17:44.091891,65.2,73.5,409920,19,True,8.0
170,2023-09-07 16:17:44.145395,63.1,73.5,409920,19,True,28.0
209,2023-09-07 16:17:44.198825,65.9,73.5,409920,19,True,10.0
183,2023-09-07 16:17:44.252272,65.1,73.5,409920,19,True,32.0
170,2023-09-07 16:17:44.305325,63.1,73.5,409920,19,False,32.0
183,2023-09-07 16:17:44.358818,65.1,73.5,409920,19,True,33.0
340,2023-09-07 16:17:44.419513,64.7,73.5,409920,19,True,31.0
516,2023-09-07 16:17:44.480132,66.7,73.5,409920,19,True,15.0
260,2023-09-07 16:17:44.520734,69.4,73.5,409920,19,True,33.0
199,2023-09-07 16:17:44.573377,64.6,73.5,409920,19,True,16.0
206,2023-09-07 16:17:44.626882,65.5,73.5,409920,19,True,29.0
203,2023-09-07 16:17:44.680361,65.1,73.5,409920,19,True,34.0
192,2023-09-07 16:17:44.733928,63.5,73.5,409920,19,True,14.0
209,2023-09-07 16:17:44.787455,65.9,73.5,409920,19,True,29.0
192,2023-09-07 16:17:44.841820,63.5,73.5,409920,19,True,12.0
177,2023-09-07 16:17:44.894227,64.2,73.5,409920,19,True,21.0
206,2023-09-07 16:17:44.947690,65.5,73.5,409920,19,True,15.0
194,2023-09-07 16:17:45.001269,63.9,73.5,409920,19,True,32.0
204,2023-09-07 16:17:45.054807,65.2,73.5,409920,19,True,26.0
176,2023-09-07 16:17:45.108201,64.0,73.5,409920,19,True,14.0
175,2023-09-07 16:17:45.161539,63.9,73.5,409920,19,True,24.0
185,2023-09-07 16:17:45.215071,65.5,73.5,409920,19,True,13.0
181,2023-09-07 16:17:45.268518,64.8,73.5,409920,19,True,19.0
175,2023-09-07 16:17:45.321844,63.9,73.5,409920,19,True,13.0
185,2023-09-07 16:17:45.375284,65.5,73.5,409920,19,True,17.0
191,2023-09-07 16:17:45.428580,66.3,73.5,409920,19,True,13.0
175,2023-09-07 16:17:45.481890,63.9,73.5,409920,19,True,9.0
209,2023-09-07 16:17:45.535555,65.9,73.5,409920,19,True,13.0
175,2023-09-07 16:17:45.588843,63.9,73.5,409920,19,True,3.0
166,2023-09-07 16:17:45.642337,62.5,73.5,409920,19,True,3.0
209,2023-09-07 16:17:45.695708,65.9,73.5,409920,19,True,4.0
175,2023-09-07 16:17:45.748942,63.9,73.5,409920,19,True,3.0
188,2023-09-07 16:17:45.802365,63.0,73.5,409920,19,True,4.0
204,2023-09-07 16:17:45.855968,65.2,73.5,409920,19,True,3.0
194,2023-09-07 16:17:45.909400,63.9,73.5,409920,19,True,3.0
175,2023-09-07 16:17:45.962735,63.9,73.5,409920,19,True,2.0
212,2023-09-07 16:17:46.016241,66.3,73.5,409920,19,True,5.0
192,2023-09-07 16:17:46.069714,63.5,73.5,409920,19,True,8.0
203,2023-09-07 16:17:46.123334,65.1,73.5,409920,19,True,6.0
176,2023-09-07 16:17:46.176671,64.0,73.5,409920,19,True,11.0
185,2023-09-07 16:17:46.230161,62.5,73.5,409920,19,True,7.0
209,2023-09-07 16:17:46.283657,65.9,73.5,409920,19,True,19.0
194,2023-09-07 16:17:46.337064,63.9,73.5,409920,19,True,8.0
318,2023-09-07 16:17:46.397847,62.9,73.5,409920,19,True,19.0
369,2023-09-07 16:17:46.450143,68.7,73.5,409920,19,True,20.0
271,2023-09-07 16:17:46.497959,70.5,73.5,409920,19,True,9.0
329,2023-09-07 16:17:46.557451,63.8,73.5,409920,19,True,24.0
254,2023-09-07 16:17:46.604166,71.4,73.5,409920,19,True,11.0
194,2023-09-07 16:17:46.657853,63.9,73.5,409920,19,True,19.0
196,2023-09-07 16:17:46.710565,64.2,73.5,409920,19,True,10.0
188,2023-09-07 16:17:46.764060,65.9,73.5,409920,19,True,22.0
194,2023-09-07 16:17:46.817429,63.9,73.5,409920,19,True,22.0
185,2023-09-07 16:17:46.870977,65.5,73.5,409920,19,True,12.0
188,2023-09-07 16:17:46.924506,65.9,73.5,409920,19,True,23.0
189,2023-09-07 16:17:46.978260,63.1,73.5,409920,19,True,15.0
185,2023-09-07 16:17:47.031707,65.5,73.5,409920,19,True,19.0
178,2023-09-07 16:17:47.084979,64.3,73.5,409920,19,True,10.0
191,2023-09-07 16:17:47.138461,63.4,73.5,409920,19,True,21.0
204,2023-09-07 16:17:47.192051,65.2,73.5,409920,19,True,19.0
194,2023-09-07 16:17:47.245519,63.9,73.5,409920,19,True,12.0
178,2023-09-07 16:17:47.298875,64.4,73.5,409920,19,True,21.0
183,2023-09-07 16:17:47.352192,65.1,73.5,409920,19,True,13.0
170,2023-09-07 16:17:47.405585,63.1,73.5,409920,19,True,19.0
188,2023-09-07 16:17:47.458893,65.9,73.5,409920,19,True,21.0
172,2023-09-07 16:17:47.512236,63.5,73.5,409920,19,True,11.0
194,2023-09-07 16:17:47.565600,63.9,73.5,409920,19,True,23.0
183,2023-09-07 16:17:47.618990,65.2,73.5,409920,19,True,13.0
178,2023-09-07 16:17:47.672294,64.4,73.5,409920,19,True,19.0
170,2023-09-07 16:17:47.725704,63.1,73.5,409920,19,True,13.0
185,2023-09-07 16:17:47.779001,65.5,73.5,409920,19,True,16.0
181,2023-09-07 16:17:47.832341,64.8,73.5,409920,19,True,15.0
172,2023-09-07 16:17:47.885681,63.5,73.5,409920,19,True,6.0
185,2023-09-07 16:17:47.939016,65.5,73.5,409920,19,True,16.0
181,2023-09-07 16:17:47.992339,64.8,73.5,409920,19,True,3.0
170,2023-09-07 16:17:48.045644,63.1,73.5,409920,19,True,6.0
183,2023-09-07 16:17:48.098858,65.1,73.5,409920,19,True,6.0
170,2023-09-07 16:17:48.152099,63.1,73.5,409920,19,True,28.0
487,2023-09-07 16:17:48.195705,82.9,73.5,409920,19,True,56.0
322,2023-09-07 16:17:48.250605,66.7,73.5,409920,19,True,10.0
293,2023-09-07 16:17:48.299233,72.8,73.5,409920,19,True,11.0
215,2023-09-07 16:17:48.352259,66.7,73.5,409920,19,True,10.0
225,2023-09-07 16:17:48.405333,67.9,73.5,409920,19,True,12.0
209,2023-09-07 16:17:48.458401,65.9,73.5,409920,19,True,21.0
217,2023-09-07 16:17:48.511400,67.0,73.5,409920,19,True,11.0
221,2023-09-07 16:17:48.564552,67.5,73.5,409920,19,True,23.0
225,2023-09-07 16:17:48.617488,67.9,73.5,409920,19,True,14.0
215,2023-09-07 16:17:48.670382,66.7,73.5,409920,19,True,22.0
236,2023-09-07 16:17:48.722925,69.3,73.5,409920,19,True,27.0
209,2023-09-07 16:17:48.776634,65.9,73.5,409920,19,True,11.0
281,2023-09-07 16:17:48.833210,64.8,73.5,409920,19,True,26.0
247,2023-09-07 16:17:48.884411,67.9,73.5,409920,19,True,11.0
221,2023-09-07 16:17:48.936160,67.5,73.5,409920,19,True,9.0
206,2023-09-07 16:17:48.989957,65.5,73.5,409920,19,True,6.0
221,2023-09-07 16:17:49.042856,67.4,73.5,409920,19,True,17.0
206,2023-09-07 16:17:49.095825,65.5,73.5,409920,19,True,29.0
227,2023-09-07 16:17:49.148884,68.2,73.5,409920,19,True,9.0
212,2023-09-07 16:17:49.201669,66.3,73.5,409920,19,True,13.0
206,2023-09-07 16:17:49.255396,65.5,73.5,409920,19,True,6.0
185,2023-09-07 16:17:49.308824,65.5,73.5,409920,19,True,10.0
172,2023-09-07 16:17:49.362270,63.4,73.5,409920,19,True,4.0
191,2023-09-07 16:17:49.415594,66.3,73.5,409920,19,True,9.0
197,2023-09-07 16:17:49.469100,64.3,73.5,409920,19,True,8.0
191,2023-09-07 16:17:49.522488,63.4,73.5,409920,19,True,7.0
212,2023-09-07 16:17:49.575954,66.3,73.5,409920,19,True,13.0
197,2023-09-07 16:17:49.629389,64.3,73.5,409920,19,True,6.0
185,2023-09-07 16:17:49.682806,65.5,73.5,409920,19,True,12.0
185,2023-09-07 16:17:49.736347,65.5,73.5,409920,19,True,13.0
172,2023-09-07 16:17:49.789676,63.5,73.5,409920,19,True,6.0
203,2023-09-07 16:17:49.843087,65.1,73.5,409920,19,True,15.0
212,2023-09-07 16:17:49.896635,66.3,73.5,409920,19,True,9.0
183,2023-09-07 16:17:49.950282,62.2,73.5,409920,19,True,13.0
185,2023-09-07 16:17:50.003779,65.5,73.5,409920,19,True,9.0
197,2023-09-07 16:17:50.057119,64.3,73.5,409920,19,True,14.0
